ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,BuyLaptop,Cluster
459236,Male,No,80,No,Lawyer,1.0,High,1.0,Yes,3
461060,Male,Yes,54,Yes,Executive,2.0,High,6.0,Yes,1
464518,Male,Yes,31,No,Executive,0.0,High,3.0,Yes,1
463078,Female,Yes,80,No,Executive,0.0,High,2.0,Yes,3
464776,Female,Yes,50,No,Engineer,,Average,6.0,Yes,4
462959,Female,Yes,53,Yes,Engineer,2.0,High,1.0,Yes,4
464993,Male,Yes,54,No,Executive,3.0,High,4.0,Yes,1
459799,Male,Yes,47,Yes,Artist,1.0,Low,2.0,No,1
466253,Male,No,19,No,Healthcare,0.0,Low,3.0,No,2
467457,Female,No,32,Yes,Marketing,1.0,Low,6.0,No,2
463377,Female,Yes,37,Yes,Homemaker,2.0,High,3.0,Yes,4
464104,Male,Yes,62,No,Artist,0.0,Average,3.0,No,1
463889,Female,No,29,Yes,Homemaker,,Low,1.0,No,0
464449,Female,No,67,Yes,Engineer,0.0,Low,,No,0
462741,Female,No,26,Yes,Artist,2.0,Low,2.0,No,0
461537,Male,No,31,Yes,Artist,0.0,Low,1.0,No,0
459987,Male,Yes,49,Yes,Healthcare,,High,2.0,Yes,1
460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,No,4
466446,Female,Yes,41,Yes,Artist,2.0,High,4.0,Yes,4
462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Yes,4
465966,Male,No,36,Yes,Doctor,9.0,Low,1.0,No,0
467554,Female,No,28,Yes,Healthcare,1.0,Low,3.0,No,0
464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0,No,1
462382,Male,Yes,77,Yes,Lawyer,0.0,High,2.0,Yes,3
466936,Male,Yes,58,No,Lawyer,0.0,High,4.0,Yes,3
464203,Male,No,56,Yes,Artist,2.0,Low,1.0,No,0
466693,Male,No,23,No,Healthcare,0.0,Low,2.0,No,2
463802,Female,No,39,Yes,Engineer,1.0,Low,3.0,No,0
460017,Male,Yes,46,Yes,Artist,8.0,High,2.0,Yes,1
466766,Male,Yes,74,No,Lawyer,3.0,High,5.0,Yes,3
461153,Male,Yes,36,Yes,Artist,,High,2.0,Yes,1
465285,Female,Yes,32,No,Engineer,9.0,Low,4.0,No,4
465537,Female,Yes,56,Yes,Artist,0.0,High,5.0,Yes,4
465067,Female,Yes,62,Yes,Executive,7.0,High,1.0,Yes,4
465841,Female,No,52,Yes,Engineer,3.0,Low,1.0,No,0
464499,Female,Yes,46,Yes,Executive,3.0,High,5.0,Yes,4
459529,Female,Yes,80,No,Lawyer,1.0,High,1.0,Yes,3
462909,Female,No,36,No,Engineer,,Low,1.0,No,0
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,No,1
464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0,Yes,1
465762,Female,No,36,No,Engineer,9.0,Low,,No,0
467934,Female,No,40,Yes,Artist,1.0,Low,1.0,No,0
460802,Male,Yes,71,Yes,Lawyer,0.0,High,1.0,Yes,3
461292,Female,Yes,81,No,Lawyer,,High,2.0,Yes,3
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,No,4
460086,Male,Yes,50,No,Artist,1.0,Average,3.0,No,1
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,No,2
459713,Male,No,18,No,Healthcare,,Low,3.0,No,2
466279,Female,No,31,No,,1.0,Low,4.0,No,2
463447,Male,Yes,58,No,Engineer,2.0,Average,2.0,Yes,1
466498,Male,Yes,80,Yes,Lawyer,8.0,High,2.0,Yes,3
467616,Male,Yes,25,Yes,Entertainment,1.0,Low,2.0,No,1
459284,Female,Yes,70,Yes,Lawyer,1.0,High,2.0,Yes,3
460834,Male,Yes,25,No,Doctor,1.0,Low,2.0,No,1
461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,No,3
465432,Female,Yes,62,Yes,Engineer,0.0,Average,3.0,Yes,4
466834,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0,No,1
464570,Male,Yes,26,Yes,Doctor,2.0,Average,3.0,Yes,1
463458,Male,Yes,26,Yes,Entertainment,1.0,Average,2.0,No,1
462202,Female,No,43,Yes,Entertainment,1.0,Low,4.0,No,0
463759,Male,Yes,53,Yes,Executive,9.0,High,4.0,Yes,1
467082,Female,Yes,75,Yes,Artist,1.0,High,2.0,Yes,4
466759,Female,No,26,No,Healthcare,3.0,Low,,No,2
467495,Male,Yes,61,No,Artist,0.0,High,3.0,Yes,1
461561,Female,Yes,46,Yes,Artist,0.0,Average,2.0,No,4
461166,Female,Yes,44,Yes,Entertainment,7.0,High,,Yes,4
464924,Male,Yes,26,No,Entertainment,,High,6.0,Yes,1
461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Yes,3
466574,Male,Yes,59,Yes,Artist,7.0,Low,2.0,No,1
459018,Female,Yes,80,No,Executive,0.0,High,2.0,Yes,3
460420,Female,No,37,Yes,Artist,1.0,Low,1.0,No,0
466165,Female,No,49,Yes,Artist,0.0,Low,1.0,No,0
462114,Male,No,21,No,Healthcare,1.0,Low,4.0,No,2
459280,Male,Yes,60,Yes,,0.0,Low,1.0,No,1
463853,Female,Yes,58,Yes,Artist,0.0,Average,4.0,No,4
460684,Male,Yes,62,No,Entertainment,8.0,Low,2.0,No,1
461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Yes,1
463284,Female,Yes,60,Yes,Engineer,0.0,Low,,No,4
459096,Male,,80,No,Lawyer,0.0,Low,1.0,No,3
465017,Male,Yes,52,Yes,Executive,1.0,High,4.0,Yes,1
464110,Male,Yes,58,Yes,Doctor,1.0,High,2.0,Yes,1
461030,Female,No,19,No,Healthcare,8.0,Low,5.0,No,2
459262,Female,No,31,No,Entertainment,9.0,Low,4.0,No,2
467676,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,No,1
464894,Male,No,22,No,Healthcare,,Low,5.0,No,2
463263,Female,Yes,75,Yes,Engineer,0.0,High,1.0,Yes,3
462541,Male,Yes,70,Yes,Engineer,4.0,High,2.0,Yes,1
462545,Male,No,33,No,Engineer,1.0,Low,3.0,No,2
462699,Female,Yes,61,Yes,Lawyer,,High,4.0,Yes,3
466933,Female,Yes,52,No,Engineer,0.0,Low,,No,4
465106,Female,Yes,51,Yes,Executive,1.0,High,2.0,Yes,4
463604,Male,No,23,No,Healthcare,2.0,Low,3.0,No,2
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Yes,1
459663,Male,No,31,Yes,Artist,,Low,6.0,No,2
463394,Male,Yes,41,Yes,Marketing,,High,2.0,Yes,3
464521,Male,No,26,No,Doctor,2.0,Low,4.0,No,2
462844,Female,Yes,30,No,Engineer,0.0,Average,2.0,Yes,4
460241,Male,Yes,40,Yes,Artist,8.0,Average,2.0,No,1
460952,Male,Yes,43,No,Doctor,2.0,Average,5.0,Yes,1
462500,Male,Yes,51,Yes,Doctor,0.0,Average,3.0,Yes,1
461167,Male,No,26,Yes,Marketing,0.0,High,2.0,Yes,2
464462,Male,Yes,75,Yes,Artist,3.0,High,1.0,Yes,1
464355,Male,Yes,48,Yes,Executive,0.0,High,3.0,Yes,1
463059,Female,No,32,Yes,Homemaker,10.0,Low,1.0,No,0
460551,Male,Yes,45,No,Engineer,1.0,Average,3.0,Yes,1
466238,Male,No,20,No,Healthcare,0.0,Low,3.0,No,2
466768,Female,Yes,36,Yes,Artist,0.0,Low,4.0,No,4
462731,Female,Yes,42,Yes,Artist,3.0,High,2.0,Yes,4
465128,Female,Yes,62,No,Artist,1.0,Average,3.0,No,4
460563,Female,No,41,No,Healthcare,1.0,Low,2.0,No,2
465656,Male,Yes,78,No,Lawyer,1.0,Low,,No,3
462954,Female,Yes,48,Yes,Homemaker,12.0,Low,1.0,No,4
465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,No,2
460078,Female,Yes,38,No,Healthcare,7.0,High,3.0,Yes,4
460153,Male,No,35,Yes,Entertainment,8.0,Low,5.0,No,0
460496,Male,No,19,No,Healthcare,7.0,Low,5.0,No,2
462726,Female,No,75,Yes,Homemaker,2.0,High,,Yes,3
467064,Female,Yes,31,No,Doctor,2.0,Average,2.0,Yes,4
462433,Female,Yes,33,Yes,Doctor,0.0,Average,2.0,Yes,4
462612,Female,Yes,29,No,Doctor,,High,5.0,Yes,4
465719,Female,Yes,37,Yes,Artist,0.0,Low,2.0,No,4
466760,Male,Yes,43,Yes,Doctor,2.0,Average,5.0,Yes,1
461178,Male,Yes,33,No,Entertainment,1.0,Low,3.0,No,1
462207,Male,No,26,No,Doctor,0.0,Low,6.0,No,2
467776,Female,No,25,Yes,Doctor,0.0,Low,4.0,No,0
462610,Male,No,27,Yes,Doctor,1.0,Low,6.0,No,2
466725,Female,Yes,89,No,Lawyer,0.0,High,2.0,Yes,3
459277,Male,Yes,38,No,Entertainment,0.0,Low,2.0,No,1
464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,No,3
460734,Male,Yes,35,Yes,Entertainment,8.0,Average,,No,1
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,No,2
462943,Male,Yes,56,Yes,Executive,7.0,High,3.0,Yes,1
465174,Female,Yes,70,Yes,Entertainment,1.0,High,2.0,Yes,3
462889,Male,Yes,35,No,Executive,,High,5.0,Yes,1
460275,Female,No,52,Yes,Artist,6.0,Low,1.0,No,0
465569,Male,Yes,38,Yes,Artist,3.0,High,2.0,Yes,1
466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,Yes,1
461737,Female,Yes,48,Yes,Doctor,1.0,Average,6.0,Yes,4
464345,Female,Yes,61,Yes,Artist,3.0,High,3.0,Yes,4
466493,Male,Yes,76,No,Lawyer,0.0,High,2.0,Yes,3
459739,Male,Yes,72,No,Engineer,1.0,High,,Yes,1
467662,Male,No,29,Yes,Artist,,Low,1.0,No,0
467736,Female,Yes,80,Yes,Lawyer,4.0,High,,Yes,3
464020,Male,No,20,No,Healthcare,0.0,Low,4.0,No,2
462530,Female,Yes,37,Yes,Artist,,High,2.0,Yes,4
460019,Female,No,46,Yes,Doctor,6.0,Low,,No,0
461788,Female,No,80,No,Lawyer,0.0,High,3.0,Yes,3
466738,Female,No,27,Yes,Healthcare,0.0,Low,,No,0
467365,Male,No,40,Yes,Artist,1.0,Low,1.0,No,0
463167,Male,Yes,44,Yes,Doctor,2.0,Average,4.0,Yes,1
462631,Female,Yes,35,No,Engineer,2.0,High,4.0,Yes,4
463220,Female,Yes,43,No,Engineer,0.0,Average,3.0,Yes,4
465999,Female,Yes,32,No,,8.0,Low,1.0,No,4
462723,Female,Yes,46,No,Artist,8.0,Average,2.0,No,4
467813,Male,Yes,36,Yes,Entertainment,0.0,Low,2.0,No,1
462170,Male,Yes,73,No,Executive,0.0,High,3.0,Yes,3
466207,Female,Yes,35,Yes,Doctor,8.0,Average,5.0,Yes,4
460081,Male,Yes,35,Yes,Artist,10.0,High,2.0,Yes,1
464762,Female,Yes,51,No,Engineer,7.0,Average,3.0,Yes,4
460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0,No,0
459923,Male,No,31,Yes,Marketing,0.0,Low,2.0,No,2
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Yes,1
463963,Female,Yes,33,No,Engineer,6.0,High,4.0,Yes,4
467779,Female,Yes,58,Yes,Doctor,3.0,Average,4.0,Yes,4
466272,Female,Yes,70,Yes,Lawyer,0.0,Average,4.0,Yes,3
463168,Female,Yes,36,Yes,Doctor,7.0,Average,2.0,Yes,4
465701,Male,Yes,35,Yes,Artist,1.0,Average,2.0,No,1
465221,Male,Yes,80,Yes,Artist,2.0,High,3.0,Yes,1
467931,Male,No,25,Yes,Doctor,0.0,Low,2.0,No,0
463451,Female,No,30,No,Doctor,0.0,Low,4.0,No,2
466897,Female,,48,No,Doctor,0.0,High,3.0,Yes,4
463461,Male,No,29,No,Doctor,,Low,4.0,No,2
465344,Female,Yes,71,Yes,Lawyer,0.0,High,2.0,Yes,3
461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Yes,1
462364,Male,Yes,51,No,Artist,0.0,Low,3.0,No,1
460012,Female,Yes,50,Yes,Artist,1.0,High,3.0,Yes,4
461048,Male,Yes,31,Yes,Doctor,10.0,Average,1.0,Yes,1
466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,No,1
462244,Male,Yes,79,No,Executive,2.0,High,4.0,Yes,3
460579,Female,Yes,39,No,Engineer,0.0,Average,5.0,Yes,4
466152,Male,Yes,40,No,Engineer,8.0,Low,1.0,No,1
459445,Female,Yes,35,Yes,Artist,0.0,Average,3.0,No,4
465735,Female,Yes,35,Yes,Artist,1.0,Low,2.0,No,4
460784,Male,No,32,Yes,Healthcare,0.0,Low,6.0,No,2
462696,Male,Yes,52,No,Artist,0.0,High,2.0,Yes,1
464690,Male,Yes,40,No,Engineer,2.0,Average,,Yes,1
466622,Female,No,47,Yes,Entertainment,1.0,Low,1.0,No,0
462506,Male,No,31,No,Healthcare,1.0,Low,4.0,No,2
459389,Female,No,26,Yes,Engineer,9.0,Low,8.0,No,2
463619,Male,Yes,70,No,Executive,1.0,High,2.0,Yes,3
463171,Female,Yes,36,No,Entertainment,1.0,High,3.0,Yes,4
463852,Male,Yes,46,Yes,Entertainment,,High,3.0,Yes,1
464083,Female,Yes,64,No,Lawyer,0.0,High,2.0,Yes,3
465126,Female,Yes,35,No,Engineer,8.0,Average,3.0,Yes,4
462961,Female,Yes,51,No,Engineer,2.0,Average,4.0,Yes,4
466224,Female,No,38,Yes,Healthcare,0.0,Low,1.0,No,0
464345,Female,Yes,52,Yes,Artist,0.0,High,2.0,Yes,4
462309,Male,No,30,Yes,Healthcare,,Low,1.0,No,0
463491,Male,Yes,30,Yes,Doctor,11.0,Average,3.0,Yes,1
467482,Male,Yes,38,Yes,Executive,0.0,High,3.0,Yes,1
461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,No,1
462001,Female,Yes,31,No,Entertainment,0.0,Average,,No,4
464952,Female,Yes,70,No,Engineer,0.0,Average,3.0,Yes,4
467741,Male,No,21,No,Healthcare,1.0,Low,3.0,No,2
460454,Male,No,51,Yes,Artist,,Low,1.0,No,0
462767,Male,No,21,No,Healthcare,2.0,Low,4.0,No,2
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Yes,1
459845,Male,Yes,66,Yes,Healthcare,0.0,Low,1.0,No,3
459409,Female,Yes,80,Yes,Lawyer,0.0,High,3.0,Yes,3
462105,Male,Yes,47,No,Executive,,High,4.0,Yes,1
467200,Female,No,75,Yes,Lawyer,0.0,Low,2.0,No,3
465611,Male,No,53,Yes,Doctor,0.0,Low,1.0,No,0
462592,Female,Yes,35,No,Artist,11.0,Low,2.0,No,4
463382,Female,Yes,51,No,Engineer,6.0,High,3.0,Yes,4
467037,Male,Yes,53,No,Lawyer,0.0,High,3.0,Yes,3
460883,Male,Yes,66,Yes,Artist,0.0,High,3.0,Yes,1
462406,Male,Yes,27,No,Engineer,6.0,Low,3.0,No,1
464733,Female,Yes,27,No,Engineer,2.0,High,4.0,Yes,4
467729,Male,Yes,61,Yes,Entertainment,3.0,Average,6.0,No,1
467381,Male,Yes,49,Yes,Entertainment,0.0,Low,4.0,No,1
463397,Female,No,20,No,Healthcare,4.0,Low,3.0,No,2
462800,Female,Yes,63,Yes,Lawyer,11.0,Average,3.0,Yes,3
466144,Female,Yes,48,No,Artist,0.0,Low,,No,4
464386,Male,Yes,37,Yes,Doctor,1.0,Average,3.0,Yes,1
464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Yes,4
462620,Male,Yes,40,No,Engineer,6.0,Average,5.0,Yes,1
460879,Female,No,27,Yes,Healthcare,0.0,Low,4.0,No,2
464148,Male,No,53,Yes,Executive,11.0,High,3.0,Yes,1
464921,Male,Yes,32,Yes,Doctor,1.0,Average,6.0,Yes,1
464721,Male,Yes,39,Yes,Artist,3.0,Average,4.0,No,1
464096,Female,No,31,No,Healthcare,1.0,Low,5.0,No,2
467133,Female,Yes,75,Yes,Lawyer,2.0,High,,Yes,3
459442,Male,Yes,80,Yes,Executive,0.0,High,3.0,Yes,3
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,No,1
461168,Female,Yes,26,No,Engineer,5.0,Average,2.0,Yes,4
459206,Female,No,25,No,Artist,1.0,Low,3.0,No,2
462376,Male,Yes,72,Yes,Executive,0.0,High,2.0,Yes,3
459207,Female,Yes,57,,Doctor,0.0,Average,3.0,Yes,4
466498,Male,Yes,83,Yes,Lawyer,6.0,High,3.0,Yes,3
459597,Female,Yes,71,Yes,Artist,1.0,High,2.0,Yes,4
459648,Female,No,37,Yes,Artist,1.0,High,3.0,Yes,4
462066,Female,No,26,Yes,Artist,13.0,Low,2.0,No,0
463144,Male,Yes,43,Yes,Executive,3.0,High,3.0,Yes,1
462789,Female,No,19,No,Healthcare,,Low,6.0,No,2
461237,Male,No,30,Yes,Doctor,0.0,Low,5.0,No,2
465333,Female,Yes,37,Yes,Artist,2.0,Low,2.0,No,4
461910,Male,Yes,31,Yes,Artist,,Average,2.0,No,1
462179,Female,No,31,Yes,Marketing,0.0,Low,9.0,No,2
463121,Female,Yes,69,,Lawyer,,High,,Yes,3
466146,Female,Yes,43,No,Engineer,10.0,Average,4.0,Yes,4
461409,Male,Yes,43,No,Artist,1.0,High,3.0,Yes,1
463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,No,0
463021,Male,Yes,74,No,Lawyer,0.0,High,2.0,Yes,3
466878,Male,Yes,38,No,Artist,8.0,High,5.0,Yes,1
466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,No,4
464328,Male,Yes,80,No,Lawyer,3.0,High,1.0,Yes,3
459265,Female,Yes,41,Yes,Artist,0.0,Average,2.0,No,4
467600,Male,Yes,37,Yes,Engineer,,Average,4.0,Yes,1
460319,Male,Yes,38,No,Doctor,1.0,Average,1.0,Yes,1
463691,Female,No,33,No,Homemaker,0.0,Low,3.0,No,2
460639,Female,Yes,73,Yes,Lawyer,,Low,5.0,No,3
463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,No,1
463483,Male,Yes,26,No,Executive,3.0,High,2.0,Yes,1
467443,Male,No,32,No,Healthcare,7.0,Low,4.0,No,2
467391,Male,Yes,84,Yes,Lawyer,,Low,1.0,No,3
465276,Male,Yes,55,Yes,Artist,1.0,Average,5.0,No,1
460739,Male,Yes,43,Yes,Executive,,High,5.0,Yes,1
465366,Female,No,38,Yes,Artist,8.0,Low,1.0,No,0
467908,Female,Yes,45,Yes,Engineer,0.0,High,5.0,Yes,4
460769,Female,Yes,75,Yes,Lawyer,1.0,High,3.0,Yes,3
466886,Female,No,40,No,Marketing,1.0,Low,1.0,No,2
464675,Female,Yes,45,No,Doctor,0.0,Average,10.0,Yes,4
462348,Female,Yes,78,Yes,Lawyer,0.0,High,3.0,Yes,3
461897,Male,Yes,55,Yes,Doctor,0.0,Average,2.0,Yes,1
465360,Female,Yes,49,Yes,Artist,1.0,Average,2.0,No,4
466947,Male,Yes,57,No,Executive,1.0,High,5.0,Yes,1
463720,Female,Yes,45,Yes,Artist,1.0,Average,4.0,No,4
459066,Male,Yes,44,No,Executive,9.0,High,5.0,Yes,1
460605,Male,Yes,33,Yes,Doctor,9.0,Average,2.0,Yes,1
463905,Male,Yes,24,Yes,Engineer,0.0,Average,5.0,Yes,1
464541,Male,No,31,Yes,Doctor,1.0,Low,2.0,No,0
459235,Male,Yes,55,No,Entertainment,1.0,Low,,No,1
461195,Male,No,18,No,Healthcare,0.0,Low,2.0,No,2
465759,Male,Yes,33,No,Artist,1.0,Low,3.0,No,1
462536,Female,Yes,47,No,Engineer,0.0,High,,Yes,4
463270,Male,Yes,52,No,Executive,1.0,Low,5.0,No,1
459671,Female,Yes,48,Yes,Artist,,Average,3.0,No,4
459524,Female,No,35,Yes,Artist,1.0,Low,1.0,No,0
459142,Female,Yes,80,Yes,Artist,1.0,High,4.0,Yes,4
464016,Female,,34,Yes,Entertainment,0.0,High,1.0,Yes,4
467569,Male,No,19,No,Healthcare,,Low,4.0,No,2
466718,Male,Yes,68,,Executive,0.0,High,1.0,Yes,3
465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,No,1
463316,Female,Yes,80,No,Lawyer,2.0,High,2.0,Yes,3
462775,Female,No,18,No,Healthcare,7.0,Low,3.0,No,2
463212,Male,No,28,Yes,Healthcare,0.0,Low,5.0,No,2
458987,Female,Yes,69,Yes,Lawyer,1.0,High,3.0,Yes,3
464609,Female,No,39,Yes,Artist,3.0,Low,2.0,No,0
463211,Male,Yes,68,Yes,Lawyer,8.0,Low,1.0,No,3
463932,Female,Yes,72,Yes,Artist,1.0,Average,3.0,No,4
460229,Female,Yes,63,Yes,Lawyer,1.0,High,1.0,Yes,3
460169,Female,Yes,80,Yes,Lawyer,1.0,High,1.0,Yes,3
461429,Male,Yes,49,Yes,Doctor,1.0,Average,4.0,Yes,1
463365,Male,Yes,65,No,Executive,0.0,High,3.0,Yes,3
463657,Male,Yes,43,Yes,Executive,1.0,High,3.0,Yes,1
465088,Male,Yes,48,Yes,Executive,9.0,High,4.0,Yes,1
459819,Male,Yes,66,Yes,Entertainment,,High,2.0,Yes,1
462194,Male,Yes,61,No,Engineer,0.0,Low,3.0,No,1
467500,Female,Yes,32,Yes,Artist,5.0,High,1.0,Yes,4
463510,Female,No,27,Yes,Healthcare,1.0,Low,7.0,No,2
460907,Male,Yes,80,No,Lawyer,0.0,High,2.0,Yes,3
460933,Female,Yes,77,Yes,Lawyer,2.0,High,3.0,Yes,3
465160,Male,No,57,No,Executive,3.0,High,4.0,Yes,1
463128,Male,Yes,73,Yes,Lawyer,0.0,High,4.0,Yes,3
464275,Male,No,30,No,Doctor,0.0,Low,5.0,No,2
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,No,3
466936,Male,Yes,55,No,Lawyer,1.0,High,3.0,Yes,3
466539,Female,Yes,78,No,Lawyer,0.0,High,3.0,Yes,3
460624,Male,Yes,62,Yes,Homemaker,7.0,High,3.0,Yes,3
466343,Male,No,30,Yes,Doctor,0.0,Low,2.0,No,0
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,No,0
466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0,No,1
460067,Female,No,39,Yes,Entertainment,11.0,Low,1.0,No,0
467871,Female,No,29,No,Marketing,4.0,Low,3.0,No,2
464550,Male,Yes,50,Yes,Artist,,Low,4.0,No,1
462985,Male,No,27,Yes,Doctor,7.0,Average,2.0,Yes,0
464185,Male,Yes,65,Yes,Artist,6.0,High,1.0,Yes,1
462373,Male,No,37,Yes,Entertainment,8.0,High,4.0,Yes,1
463937,Male,No,27,Yes,Entertainment,0.0,Low,4.0,No,2
462104,Male,Yes,39,No,Entertainment,9.0,Low,2.0,No,1
466898,Male,Yes,45,Yes,Executive,0.0,High,4.0,Yes,1
467470,Male,Yes,54,No,Engineer,2.0,Average,3.0,Yes,1
465980,Female,No,31,Yes,Healthcare,1.0,Low,7.0,No,2
464025,Male,No,19,No,Healthcare,1.0,Low,6.0,No,2
460883,Male,Yes,72,Yes,Artist,0.0,High,3.0,Yes,1
464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0,No,1
467584,Male,Yes,57,No,Doctor,2.0,Average,5.0,Yes,1
466640,Female,No,19,No,Marketing,1.0,Low,4.0,No,2
460551,Male,Yes,51,Yes,Engineer,0.0,Average,2.0,Yes,1
463770,Male,No,25,No,Healthcare,1.0,Low,4.0,No,2
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,No,1
465126,Female,Yes,35,No,Engineer,7.0,Average,4.0,Yes,4
463669,Male,Yes,28,Yes,Marketing,5.0,High,3.0,Yes,1
465850,Female,No,21,No,Healthcare,9.0,Low,7.0,No,2
460947,Male,Yes,45,Yes,Executive,5.0,High,4.0,Yes,1
460295,Male,No,29,Yes,Artist,9.0,Low,3.0,No,0
466490,Female,Yes,80,No,Lawyer,1.0,High,2.0,Yes,3
459731,Female,Yes,62,Yes,Artist,0.0,High,2.0,Yes,4
462559,Female,Yes,46,Yes,Engineer,11.0,Average,4.0,Yes,4
464912,Male,,30,Yes,Doctor,,Average,3.0,Yes,1
459747,Female,Yes,36,Yes,Artist,1.0,Average,5.0,No,4
466437,Male,Yes,56,No,Executive,0.0,Low,1.0,No,1
465489,Female,No,50,Yes,Engineer,1.0,Low,5.0,No,0
461649,Female,Yes,51,Yes,Artist,3.0,Low,4.0,No,4
466244,Female,No,30,No,Healthcare,3.0,Low,3.0,No,2
465552,Female,,23,No,Healthcare,0.0,Low,7.0,No,2
460542,Female,Yes,81,No,Lawyer,1.0,Low,,No,3
462985,Male,Yes,32,Yes,Doctor,9.0,Average,3.0,Yes,1
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,No,1
461298,Male,Yes,73,No,Artist,0.0,High,2.0,Yes,1
461249,Female,No,53,Yes,Artist,1.0,Low,,No,0
466676,Male,No,22,No,Healthcare,0.0,Low,2.0,No,2
464403,Female,Yes,64,Yes,Lawyer,2.0,High,2.0,Yes,3
465081,Male,Yes,57,Yes,Executive,7.0,High,2.0,Yes,1
460689,Male,Yes,37,,Executive,7.0,High,1.0,Yes,1
465160,Male,Yes,62,Yes,Executive,1.0,High,3.0,Yes,1
462068,Male,Yes,54,Yes,Executive,0.0,High,3.0,Yes,1
467847,Male,Yes,43,Yes,Artist,6.0,High,2.0,Yes,1
461377,Female,Yes,57,Yes,Artist,,Low,1.0,No,4
463827,Female,Yes,49,Yes,Engineer,2.0,Average,4.0,Yes,4
466637,Male,Yes,48,Yes,Artist,1.0,High,4.0,Yes,1
465260,Female,No,22,No,Healthcare,8.0,Low,6.0,No,2
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,No,3
462912,Female,No,26,Yes,Homemaker,8.0,Low,2.0,No,0
463168,Female,Yes,37,Yes,Doctor,6.0,Average,1.0,Yes,4
463155,Female,No,38,Yes,Engineer,,Low,1.0,No,0
462515,Male,Yes,43,No,Doctor,3.0,Average,5.0,Yes,1
466502,Male,No,19,No,Healthcare,1.0,Low,5.0,No,2
460568,Female,Yes,33,Yes,Homemaker,0.0,High,2.0,Yes,4
460983,Male,Yes,38,No,Doctor,0.0,High,4.0,Yes,1
467605,Female,Yes,35,Yes,Engineer,1.0,Average,8.0,Yes,4
466208,Male,Yes,67,No,Executive,2.0,High,1.0,Yes,3
459117,Male,Yes,65,Yes,Artist,0.0,High,1.0,Yes,1
461756,Female,Yes,35,Yes,Engineer,2.0,Average,3.0,Yes,4
464964,Female,Yes,70,No,Artist,,High,1.0,Yes,4
463352,Male,Yes,37,Yes,,0.0,Average,4.0,No,1
460256,Male,No,53,Yes,Artist,2.0,Low,2.0,No,0
460586,Male,No,26,Yes,Healthcare,1.0,Low,2.0,No,0
461419,Male,Yes,27,No,Entertainment,3.0,Average,2.0,No,1
466446,Female,Yes,46,Yes,Artist,1.0,High,3.0,Yes,4
464314,Male,Yes,68,No,Lawyer,0.0,Low,2.0,No,3
464167,Male,Yes,49,Yes,Executive,6.0,High,4.0,Yes,1
461584,Female,Yes,56,Yes,Artist,1.0,High,5.0,Yes,4
467603,Male,No,70,Yes,Lawyer,0.0,High,3.0,Yes,3
460406,Male,Yes,39,Yes,Healthcare,4.0,Low,2.0,No,1
467195,Male,Yes,27,Yes,Executive,,High,2.0,Yes,1
466710,Female,Yes,73,No,Artist,1.0,High,2.0,Yes,4
467520,Male,,22,No,Healthcare,,Low,2.0,No,2
461039,Female,Yes,27,No,Engineer,1.0,Average,9.0,Yes,4
466002,Male,Yes,50,Yes,Doctor,1.0,High,1.0,Yes,1
